Language,Speech,file_name,Intent,NER_Tag
Cantonese,請攞高血壓藥,./Intent_Prediction/audio/0257.mp3,retrieve,'001122
English,Find the Metformin tablets for me,./Intent_Prediction/audio/0258.mp3,retrieve,'003000
English,Find me the antidepressant medication,./Intent_Prediction/audio/0284.mp3,retrieve,'00070
Cantonese,攞抗抑鬱藥幫下手,./Intent_Prediction/audio/0285.mp3,retrieve,'00780000
English,Fetch the depression medication for me,./Intent_Prediction/audio/0286.mp3,retrieve,'007000
Cantonese,請幫我攞抑鬱症藥,./Intent_Prediction/audio/0287.mp3,retrieve,'00007800
English,Find pills for high blood pressure,./Intent_Prediction/audio/0288.mp3,retrieve,'000122
Cantonese,幫我搵高血壓藥,./Intent_Prediction/audio/0289.mp3,retrieve,'0001122
English,I need tablets to control hypertension,./Intent_Prediction/audio/0290.mp3,retrieve,'000001
Cantonese,攞血管緊張素轉換酶抑制藥畀我,./Intent_Prediction/audio/0291.mp3,retrieve,'01222222222200
English,Bring hypertension medicine to me,./Intent_Prediction/audio/0292.mp3,retrieve,'01000
Cantonese,高血壓藥幫我拎嚟,./Intent_Prediction/audio/0293.mp3,retrieve,'11220000
English,Where is the ACE Inhibitor stored,./Intent_Prediction/audio/0294.mp3,retrieve,'000120
Cantonese,血管緊張素轉換酶抑制藥放喺邊,./Intent_Prediction/audio/0295.mp3,retrieve,'12222222222000
English,Can you grab Metformin for me,./Intent_Prediction/audio/0296.mp3,retrieve,'000300
Cantonese,請幫手攞糖尿病藥,./Intent_Prediction/audio/0297.mp3,retrieve,'00003440
English,Bring me medication for diabetes,./Intent_Prediction/audio/0298.mp3,retrieve,'00003
Cantonese,我要甲福明,./Intent_Prediction/audio/0299.mp3,retrieve,'00344
English,I need Metformin tablets urgently,./Intent_Prediction/audio/0300.mp3,retrieve,'00300
Cantonese,請攞糖尿病藥畀我,./Intent_Prediction/audio/0301.mp3,retrieve,'00344000
English,Find some diabetes medication for me,./Intent_Prediction/audio/0302.mp3,retrieve,'003000
Cantonese,幫我搵糖尿病藥,./Intent_Prediction/audio/0303.mp3,retrieve,'0003440
English,Grab Metformin pills for my condition,./Intent_Prediction/audio/0304.mp3,retrieve,'030000
Cantonese,攞糖尿病藥俾我,./Intent_Prediction/audio/0305.mp3,retrieve,'0344000
English,Find me Atorvastatin for my heart,./Intent_Prediction/audio/0306.mp3,retrieve,'005000
Cantonese,冠心病藥請幫手搵下,./Intent_Prediction/audio/0307.mp3,retrieve,'566000000
English,Can you fetch heart disease pills,./Intent_Prediction/audio/0308.mp3,retrieve,'000560
Cantonese,心臟病藥幫我搵下,./Intent_Prediction/audio/0309.mp3,retrieve,'56600000
English,I need Atorvastatin pills for CAD,./Intent_Prediction/audio/0310.mp3,retrieve,'005005
Cantonese,阿伐他汀請攞畀我,./Intent_Prediction/audio/0311.mp3,retrieve,'56660000
English,Bring me medication for coronary disease,./Intent_Prediction/audio/0312.mp3,retrieve,'000000
Cantonese,幫我攞冠脈病藥,./Intent_Prediction/audio/0313.mp3,retrieve,'0005660
English,Fetch pills for heart disease,./Intent_Prediction/audio/0314.mp3,retrieve,'00056
Cantonese,心臟病藥請攞,./Intent_Prediction/audio/0315.mp3,retrieve,'566000
English,Give me depression medicine now,./Intent_Prediction/audio/0316.mp3,retrieve,'00700
Cantonese,抑鬱症藥攞畀我,./Intent_Prediction/audio/0317.mp3,retrieve,'7800000
English,I need antidepressants quickly,./Intent_Prediction/audio/0318.mp3,retrieve,'0000
Cantonese,幫手攞阿米替林,./Intent_Prediction/audio/0319.mp3,retrieve,'0007888
English,Bring me Amitriptyline medication,./Intent_Prediction/audio/0320.mp3,retrieve,'0070
Cantonese,請攞抑鬱症藥畀我,./Intent_Prediction/audio/0321.mp3,retrieve,'00780000
English,Find my depression medicine,./Intent_Prediction/audio/0322.mp3,retrieve,'0070
Cantonese,搵阿米替林俾我,./Intent_Prediction/audio/0323.mp3,retrieve,'0788800
English,Fetch antidepressants for my condition,./Intent_Prediction/audio/0324.mp3,retrieve,'00000
Cantonese,攞抗抑鬱藥幫我,./Intent_Prediction/audio/0325.mp3,retrieve,'0078000
English,Can you find hypertension medication for me,./Intent_Prediction/audio/0326.mp3,retrieve,'0001000
Cantonese,幫我搵高血壓藥,./Intent_Prediction/audio/0327.mp3,retrieve,'0001122
English,Bring me the pills for high blood pressure,./Intent_Prediction/audio/0328.mp3,retrieve,'00000122
Cantonese,攞高血壓藥俾我,./Intent_Prediction/audio/0329.mp3,retrieve,'0112200
English,I need ACE Inhibitor for hypertension,./Intent_Prediction/audio/0330.mp3,retrieve,'001201
Cantonese,血管緊張素轉換酶抑制藥幫我攞下,./Intent_Prediction/audio/0331.mp3,retrieve,'122222222220000
English,Where is the medication for hypertension,./Intent_Prediction/audio/0332.mp3,retrieve,'000001
Cantonese,高血壓藥放喺邊,./Intent_Prediction/audio/0333.mp3,retrieve,'1122000
English,Fetch diabetes pills for me,./Intent_Prediction/audio/0334.mp3,retrieve,'03000
Cantonese,幫我攞糖尿病藥,./Intent_Prediction/audio/0335.mp3,retrieve,'0003440
English,Can you bring Metformin for my diabetes,./Intent_Prediction/audio/0336.mp3,retrieve,'0003003
Cantonese,請攞甲福明畀我,./Intent_Prediction/audio/0337.mp3,retrieve,'0034400
English,I want the medicine for diabetes,./Intent_Prediction/audio/0338.mp3,retrieve,'000003
Cantonese,我要糖尿病藥,./Intent_Prediction/audio/0339.mp3,retrieve,'003440
English,Get the Metformin tablets for my treatment,./Intent_Prediction/audio/0340.mp3,retrieve,'0030000
Cantonese,幫我搵甲福明,./Intent_Prediction/audio/0341.mp3,retrieve,'000344
English,Find medication for controlling diabetes,./Intent_Prediction/audio/0342.mp3,retrieve,'00003
Cantonese,糖尿病藥幫我拎,./Intent_Prediction/audio/0343.mp3,retrieve,'3440000
English,Bring heart disease pills for me,./Intent_Prediction/audio/0344.mp3,retrieve,'056000
Cantonese,攞心臟病藥俾我,./Intent_Prediction/audio/0345.mp3,retrieve,'0566000
English,Where are the Atorvastatin tablets stored,./Intent_Prediction/audio/0346.mp3,retrieve,'000500
Cantonese,阿伐他汀放喺邊度,./Intent_Prediction/audio/0347.mp3,retrieve,'56660000
English,I need coronary disease medication,./Intent_Prediction/audio/0348.mp3,retrieve,'00000
Cantonese,幫我搵冠脈病藥,./Intent_Prediction/audio/0349.mp3,retrieve,'0005660
English,Fetch medication for heart problems,./Intent_Prediction/audio/0350.mp3,retrieve,'00000
Cantonese,心臟病藥幫我搵下,./Intent_Prediction/audio/0351.mp3,retrieve,'56600000
English,Can you grab Atorvastatin for me,./Intent_Prediction/audio/0352.mp3,retrieve,'000500
Cantonese,阿伐他汀幫手攞下,./Intent_Prediction/audio/0353.mp3,retrieve,'56660000
English,Bring me antidepressants now,./Intent_Prediction/audio/0354.mp3,retrieve,'0000
Cantonese,請攞抗抑鬱藥畀我,./Intent_Prediction/audio/0355.mp3,retrieve,'00078000
English,Where is my depression medication,./Intent_Prediction/audio/0356.mp3,retrieve,'00070
Cantonese,幫我搵抑鬱症藥,./Intent_Prediction/audio/0357.mp3,retrieve,'0007800
English,I need Amitriptyline for depression,./Intent_Prediction/audio/0358.mp3,retrieve,'00707
Cantonese,請幫我攞阿米替林,./Intent_Prediction/audio/0359.mp3,retrieve,'00007888
English,Fetch antidepressant tablets for me,./Intent_Prediction/audio/0360.mp3,retrieve,'07000
Cantonese,搵抗抑鬱藥畀我,./Intent_Prediction/audio/0361.mp3,retrieve,'0078000
English,Give me the medicine for my depression,./Intent_Prediction/audio/0362.mp3,retrieve,'0000007
Cantonese,攞抑鬱症藥俾我,./Intent_Prediction/audio/0363.mp3,retrieve,'0780000
Cantonese,幫我搵 ACE Inhibitor 藥,./Intent_Prediction/audio/0364.mp3,retrieve,'000120
Cantonese,攞 hypertension 藥畀我,./Intent_Prediction/audio/0366.mp3,retrieve,'01000
Cantonese,請幫我拎 Metformin,./Intent_Prediction/audio/0368.mp3,retrieve,'00003
Cantonese,搵 Amitriptyline 抗抑鬱藥畀我,./Intent_Prediction/audio/0474.mp3,retrieve,'07078000
Cantonese,幫我拎 hypertension 藥,./Intent_Prediction/audio/0476.mp3,retrieve,'00010
Cantonese,請幫我搵 Metformin 甲福明,./Intent_Prediction/audio/0478.mp3,retrieve,'00003344
Cantonese,請幫我攞 Amitriptyline 抗抑鬱藥,./Intent_Prediction/audio/0482.mp3,retrieve,'000070780
Cantonese,俾Ace inhibitor我啊,./Intent_Prediction/audio/0489.mp3,retrieve,'01200
Cantonese,俾Metformin我啊,./Intent_Prediction/audio/0490.mp3,retrieve,'0300
Cantonese,俾糖尿病藥我啊,./Intent_Prediction/audio/0491.mp3,retrieve,'0344000
Cantonese,俾甲福明我啊,./Intent_Prediction/audio/0492.mp3,retrieve,'034400
Cantonese,俾Diabetes藥我啊,./Intent_Prediction/audio/0493.mp3,retrieve,'03000
Cantonese,拎嗰支Atorvastatin俾我,./Intent_Prediction/audio/0494.mp3,retrieve,'000500
Cantonese,拎嗰支Amitriptyline俾我,./Intent_Prediction/audio/0495.mp3,retrieve,'000700
Cantonese,拎嗰支Antidepressant俾我,./Intent_Prediction/audio/0501.mp3,retrieve,'000700
Cantonese,MedicGrabber我想要ACE Inhibitor可唔可以遞俾我,./Intent_Prediction/audio/0502.mp3,retrieve,'0000120000000
English,Where are the pills for high blood pressure and depression,./Intent_Prediction/audio/0951.mp3,retrieve,'0000012207
English,Can you locate diabetes medication and blood pressure pills for me,./Intent_Prediction/audio/0953.mp3,retrieve,'00030000000
English,I need to find ACE Inhibitors and antidepressants for my condition,./Intent_Prediction/audio/0954.mp3,retrieve,'00001200000
English,Can you find me some Atorvastatin and ACE Inhibitors for high blood pressure,./Intent_Prediction/audio/0956.mp3,retrieve,'0000050120122
English,Can you help me find my blood pressure medication and Metformin,./Intent_Prediction/audio/0958.mp3,retrieve,'00000000003
English,Where can I get both ACE Inhibitors and Atorvastatin,./Intent_Prediction/audio/0959.mp3,retrieve,'000001205
English,Can you turn on the lights,./Intent_Prediction/audio/0148.mp3,set_furniture,'000000
Cantonese,幫我開燈,./Intent_Prediction/audio/0149.mp3,set_furniture,'0000
English,Play some relaxing music for me,./Intent_Prediction/audio/0156.mp3,set_furniture,'000000
Cantonese,播啲輕鬆嘅音樂,./Intent_Prediction/audio/0157.mp3,set_furniture,'0000000
English,Turn off the air conditioner,./Intent_Prediction/audio/0168.mp3,set_furniture,'00000
Cantonese,幫我關冷氣,./Intent_Prediction/audio/0169.mp3,set_furniture,'00000
English,Can you help me open the door,./Intent_Prediction/audio/0178.mp3,set_furniture,'0000000
Cantonese,幫我開門,./Intent_Prediction/audio/0179.mp3,set_furniture,'0000
English,Can you adjust the room temperature,./Intent_Prediction/audio/0200.mp3,set_furniture,'000000
Cantonese,幫我調室溫,./Intent_Prediction/audio/0201.mp3,set_furniture,'00000
English,Turn off the lights,./Intent_Prediction/audio/0715.mp3,set_furniture,'0000
English,Take a screenshot,./Intent_Prediction/audio/0718.mp3,set_furniture,'000
English,Play some relaxing music,./Intent_Prediction/audio/0719.mp3,set_furniture,'0000
English,Close the window,./Intent_Prediction/audio/0720.mp3,set_furniture,'000
English,Open the curtains,./Intent_Prediction/audio/0723.mp3,set_furniture,'000
English,Start the vacuum cleaner,./Intent_Prediction/audio/0724.mp3,set_furniture,'0000
Cantonese,開窗,./Intent_Prediction/audio/0760.mp3,set_furniture,'00
Cantonese,關燈,./Intent_Prediction/audio/0761.mp3,set_furniture,'00
Cantonese,播首輕音樂,./Intent_Prediction/audio/0762.mp3,set_furniture,'00000
Cantonese,影張相,./Intent_Prediction/audio/0763.mp3,set_furniture,'000
Cantonese,開冷氣,./Intent_Prediction/audio/0766.mp3,set_furniture,'000
Cantonese,倒垃圾,./Intent_Prediction/audio/0767.mp3,set_furniture,'000
Cantonese,播歌啦,./Intent_Prediction/audio/0768.mp3,set_furniture,'000
English,Can you recommend a workout playlist,./Intent_Prediction/audio/0827.mp3,set_furniture,'000000
Cantonese,有冇一啲健身音樂推介,./Intent_Prediction/audio/0873.mp3,set_furniture,'0000000000
English,I need to call a taxi,./Intent_Prediction/audio/0152.mp3,set_software,'000000
Cantonese,幫我叫的士,./Intent_Prediction/audio/0153.mp3,set_software,'00000
English,Can you set an alarm for me,./Intent_Prediction/audio/0160.mp3,set_software,'0000000
Cantonese,幫我設鬧鐘,./Intent_Prediction/audio/0161.mp3,set_software,'00000
English,Remind me to drink water,./Intent_Prediction/audio/0174.mp3,set_software,'00000
Cantonese,提醒我要飲水,./Intent_Prediction/audio/0175.mp3,set_software,'000000
English,Can you order some food for me,./Intent_Prediction/audio/0186.mp3,set_software,'0000000
Cantonese,幫我訂外賣,./Intent_Prediction/audio/0187.mp3,set_software,'00000
English,I need to check my email,./Intent_Prediction/audio/0188.mp3,set_software,'000000
Cantonese,我要查電郵,./Intent_Prediction/audio/0189.mp3,set_software,'00000
English,Remind me about my appointment,./Intent_Prediction/audio/0196.mp3,set_software,'00000
Cantonese,記得提醒我約會,./Intent_Prediction/audio/0197.mp3,set_software,'0000000
English,Set a reminder for 6 PM,./Intent_Prediction/audio/0716.mp3,set_software,'000000
English,Call my mom,./Intent_Prediction/audio/0717.mp3,set_software,'000
English,Send a message to John,./Intent_Prediction/audio/0721.mp3,set_software,'00000
English,Write an email to my teacher,./Intent_Prediction/audio/0722.mp3,set_software,'000000
English,Can you help me book a hotel room,./Intent_Prediction/audio/0739.mp3,set_software,'00000000
Cantonese,幫我打畀爸爸,./Intent_Prediction/audio/0764.mp3,set_software,'000000
Cantonese,寫封電郵畀老師,./Intent_Prediction/audio/0765.mp3,set_software,'0000000
Cantonese,發個訊息畀阿明,./Intent_Prediction/audio/0769.mp3,set_software,'0000000
Cantonese,可以幫我預訂間酒店嗎,./Intent_Prediction/audio/0786.mp3,set_software,'0000000000
English,Can you help me organize my files,./Intent_Prediction/audio/0802.mp3,set_software,'0000000
Cantonese,可以幫我整理文件嗎,./Intent_Prediction/audio/0848.mp3,set_software,'000000000
